x;y;f(x,y)
-1.834836734204823294e+00;-9.110724560591596521e-01;8.885038771819099290e-01
-1.350895547752717363e-01;1.345273924037208246e+00;9.849147800776666406e-01
-1.458291654264324944e+00;-9.904906925637928516e-01;9.822338533350444267e-01
-1.351886473860274052e+00;-1.567294544307098469e-01;9.834401741681819686e-01
-1.948092273806039554e+00;-2.925099608315551158e-01;9.059649890581804588e-01
-8.722177457221276242e-01;-9.973373786721251300e-01;9.625332435491253946e-01
-1.103814445183104453e-02;1.372573908063651427e+00;9.951094199681044250e-01
7.012000352635592293e-01;1.370146571104208011e+00;9.985173045153130644e-01
-1.801115684259917860e+00;-4.181296084010757141e-01;9.627181252506827880e-01
-1.053969203632111551e+00;3.878059542982881247e-01;9.061543139871446328e-01
1.839986272753983521e+00;-1.234488927513479606e+00;8.041560211717749818e-01
1.271215027536646058e+00;1.997717891978580074e+00;6.991124324625838105e-01
-2.004725924235541967e-01;-7.405585687698392761e-01;6.867832601960748296e-01
-1.238062205281460493e-01;-1.296741349320243764e+00;9.687470558727093728e-01
-1.931000884757872349e+00;1.225752352790858701e+00;7.514074574164386622e-01
-1.217228366072971468e+00;6.351039936117537366e-01;9.792249408272779565e-01
-1.842282307254294427e+00;-9.036732321832152692e-01;8.852325781709227126e-01
-3.867019254021819563e-01;-1.488758516799209897e+00;1.004685011511138093e+00
1.704637646333591050e+00;-1.470179785974775832e+00;7.818027338493155343e-01
-1.841170503964560279e+00;2.835801233886492412e-02;9.616717558760105033e-01
1.114973475998644936e+00;3.628806976873084622e-01;9.177792691203029429e-01
-1.615353943151457639e+00;-1.649332120309723315e-01;1.009737359152760305e+00
1.573134659399832103e+00;-1.152867250884632710e+00;9.286626395487722618e-01
1.921770830529435425e+00;1.104460882148972090e+00;8.004252437609334914e-01
-1.344827582622717621e+00;5.804877949161100226e-01;9.947852562011627597e-01
1.210753054965779008e+00;-4.847425287518647430e-01;9.620573443152193871e-01
-1.530786757394353437e-01;-7.085516775253064559e-01;6.501456334220331312e-01
-4.466897412010273349e-01;1.258624174480420077e+00;9.733326131091804001e-01
-1.569906659034705498e-01;4.989933150825835995e-01;4.935034431987310732e-01
-3.839083710503996549e-01;1.759864864469695700e+00;9.782127762530022919e-01
4.858668317041865414e-01;-5.209355905182762037e-01;6.694611502153238192e-01
1.994890183708277753e+00;-6.403172193368167342e-03;8.812835318169151000e-01
1.581691655663254981e+00;1.873603786200145116e+00;6.412244167370420023e-01
-1.998316573521322415e+00;-9.193866752907555728e-01;8.025326258548789449e-01
1.159051690580116922e+00;-1.410974499980190533e+00;9.641720858015931928e-01
-1.113985226249452953e+00;-1.226853428988891714e+00;9.893806915637263222e-01
1.185421345552634342e+00;5.122479740479373156e-01;9.547165516603638435e-01
-1.564180261513539172e+00;-3.317231084292431298e-01;1.009317732470850659e+00
1.766594562395745527e+00;6.363014654947032334e-01;9.529119563917238800e-01
-1.207796935617634571e+00;-1.671840641952004436e+00;8.889721030424561077e-01
3.960895831302106984e-01;-4.336542394566174075e-01;5.786124504711007699e-01
-1.803960475005962572e+00;1.926711015391483262e+00;4.807745230024946248e-01
-1.079846644572012071e+00;6.689822939034013594e-01;9.536556618556124576e-01
2.029591295480526192e-01;-1.780585278061557197e-01;2.957408694821664352e-01
-1.597394588212717181e+00;1.499398349769096139e+00;8.163040380748037839e-01
-1.060161956511403325e+00;-9.269012236007760919e-01;9.768883309639583290e-01
-8.876889320943188721e-01;-7.437905693487727454e-01;9.119208324785833542e-01
-6.949373304003354512e-01;-1.464022691353207506e+00;9.983495088878069357e-01
2.634574002367520151e-01;-3.469083186113053330e-03;2.339520066056463843e-01
1.182239366050806595e+00;1.635980295342243096e+00;9.043130645041752569e-01
1.567447491357594203e-01;5.931976081618781649e-01;5.692585163051818720e-01
-1.513542020899278029e+00;-8.414956826197190765e-01;9.834913460385015238e-01
-1.485236408232477157e+00;5.758927167918925782e-01;1.000757307462971646e+00
1.530756746897925957e+00;-5.098922164783727951e-01;1.005773913822276988e+00
1.127745752273302760e+00;1.075610338041315561e+00;9.898351954990619594e-01
1.250598531362347554e+00;-1.277872151060204686e+00;9.735368293890923619e-01
1.872319239422113313e+00;6.707020702861044015e-01;9.165360412036187565e-01
-1.089414584587911072e+00;8.110563767903906651e-01;9.684456829100102082e-01
-4.126916553381589914e-01;-1.111990894703485111e-01;4.136307173779116830e-01
-1.591027033754067066e+00;-4.575318380189115075e-01;1.002186854184170750e+00
4.871434094336004605e-01;1.151764441462520772e+00;9.500376299125180557e-01
-1.871905323302897717e+00;-6.016718902139217562e-02;9.484543926106053791e-01
4.330010481415178525e-01;3.022011128768560262e-01;5.255156043253819131e-01
-1.315970991414382674e+00;-1.624222980528850613e+00;8.728447139305829383e-01
2.267643547756210687e-01;1.123593349409455211e+00;9.078602225453308305e-01
4.768230609871659809e-02;1.001280355353040274e+00;8.274105627033565558e-01
-7.741198648011891059e-01;-1.497674731521116076e+00;9.925997834261823805e-01
1.864940289871118484e+00;-3.996454499484296541e-01;9.406470037571903475e-01
8.040380649555833870e-01;-7.676717286997756240e-01;8.966817921084376808e-01
-4.914281852786990257e-01;6.282370446497669292e-01;7.303056395332444550e-01
1.407932619729086010e+00;-1.324160392092316396e+00;9.315426956138945780e-01
1.081858318393146945e+00;1.132794079060397863e+00;9.882869522096380255e-01
7.712253582761494641e-01;-1.760271128574341759e+00;9.386242086747378366e-01
6.734266726997728547e-01;-9.251551888679188096e-02;6.050750180325039640e-01
-1.982492758563077384e+00;-6.133809108545751343e-01;8.640793706085839743e-01
6.668536056272644785e-02;2.128046437464137242e-01;2.279223619394324662e-01
-1.147802372668769166e+00;1.093736335546952709e+00;9.876055803740300121e-01
2.151059416259446522e-01;-1.533669668190430713e+00;1.012918822463987123e+00
-6.921204111307455165e-01;1.331708910078279295e+00;9.940692474216000774e-01
5.292206954540974451e-01;-3.288265465126816167e-02;4.723309634565233117e-01
3.876195332821592565e-01;-1.866770782550440266e+00;9.403176844634822951e-01
-3.057836436348715381e-03;1.021216534608329063e+00;8.320717940344346530e-01
-1.049605016204882446e+00;1.625601347712880340e+00;9.351849458970662443e-01
-3.327094168638922156e-01;-1.723419625296232827e+00;9.889793214442582636e-01
1.905111947431692432e+00;1.868372376324688666e+00;4.476473962783001359e-01
-1.095821876821842622e+00;-1.073995010295823782e+00;9.885904767854876152e-01
-1.133838941221545937e+00;4.414197140738718161e-02;8.938573515327568053e-01
-8.084489781823651633e-01;-2.901558669930142109e-01;7.578203594830951184e-01
-1.127238126395133655e-01;-1.540825737298919140e+00;1.015860778448963941e+00
8.515040821483546019e-01;-1.456942175985947330e+00;9.939986750335696453e-01
6.251201017034144769e-01;-1.758074201713251572e+00;9.576700574994218007e-01
-4.699590231783412619e-02;-2.743326501689495878e-01;2.639728956394136183e-01
3.226087503465295825e-01;4.708664289512776158e-01;5.582245782619373875e-01
-1.805684662672263574e+00;-1.474649005270172619e+00;7.285099267081586172e-01
4.854703218429881062e-01;9.575772402073856604e-01;8.822563116676690465e-01
-1.793768886257528283e+00;2.109545614423300464e-01;9.702215654613522977e-01
5.670562409585109265e-01;-3.117430289101212892e-01;6.164955098664597344e-01
-1.337870245245560419e-01;5.331097102185600178e-01;5.108539775616652845e-01
6.775916289238916868e-01;-9.379206710861320850e-01;9.155905936642004805e-01
-1.402937816899477053e+00;4.481137856850323509e-01;9.987042024065453383e-01
1.511807610485368158e+00;1.079511359056724906e+00;9.555508208248801871e-01
-1.043165663839907609e+00;-1.297370740801840228e+00;9.891852491758169608e-01
-1.582400374131382570e+00;7.868939651625446174e-01;9.784232997922506225e-01
6.770653218231950099e-01;-5.640674783763803823e-01;7.803052867585421604e-01
1.188364332024283154e+00;5.395524562599054441e-01;9.660718581452861775e-01
-1.447767243505704293e+00;-1.417743311964019259e+00;9.007090905092869360e-01
-1.757946604619200492e-01;-9.672267048111167220e-01;8.227242647953333377e-01
8.958616564634644952e-01;-1.347663568477492912e+00;9.935261763686789038e-01
1.990460690712956282e+00;-7.022671220094669486e-01;8.481322017301614613e-01
-8.539236884068639455e-01;1.529699462852057934e+00;9.854675847364444685e-01
1.408264229732202111e+00;1.226355284720514582e+00;9.541792584134636268e-01
-3.114626985472384035e-01;1.427102070343349016e+00;1.005777791576565550e+00
5.313557319466832851e-02;1.380163874687130310e+00;9.888569761764661736e-01
7.135771791041003453e-01;7.627346384908895160e-01;8.671676430749016840e-01
-1.660321609504628260e+00;1.023311411024162787e+00;9.308824101670890583e-01
-8.360038120580481902e-01;1.294901366869584347e+00;9.929780745117814389e-01
2.029159680216134909e-01;2.717432967051953696e-01;3.622676939921455341e-01
-1.119669333923556831e+00;-9.112735618179534924e-02;8.917246647726216890e-01
-5.772342114264321644e-01;1.119780982457353691e+00;9.490551204853096001e-01
-1.340102571052297353e+00;1.134606527288590794e+00;9.734525915918460504e-01
1.123905179839500335e+00;-4.099619440143977833e-01;9.320869520666447139e-01
1.049798423812141834e+00;-1.776793271809369745e+00;8.817515292887329048e-01
-1.634090871241133058e+00;-3.342219062761215831e-01;1.007599177401751644e+00
6.825483430914980332e-02;5.398076591842064786e-01;4.888274553822234969e-01
-3.012767705226000459e-01;-1.959429687983122115e+00;9.006541520581179405e-01
1.699367525784569732e+00;9.336779357466440388e-02;1.001862467938152479e+00
6.544956279472202709e-02;-9.403072050956935435e-01;7.869663551671378654e-01
-8.105557250669375158e-01;1.050618826853143783e+00;9.682292790067860144e-01
1.249188011791997788e+00;4.153190571743756720e-01;9.678312000905001655e-01
-1.195550630828096317e+00;-1.625899300568996342e+00;9.013869256368909344e-01
-9.754674093486364050e-01;5.909646977619331665e-01;9.121910949099779620e-01
1.389317892190299997e+00;-1.055273488355514822e+00;9.788236231839686496e-01
-8.802091025190446061e-01;-6.924479159793355265e-01;9.005128139040031732e-01
-9.960202820611918639e-01;-2.739594210552191988e-01;8.534637025210620731e-01
1.795417226803291744e+00;-6.799187623659985746e-01;9.410644527739067122e-01
1.797928566393703242e+00;1.096306779337123505e+00;8.621043117548875534e-01
1.950144733806205899e+00;1.180903757491773121e+00;7.582791240675296196e-01
-2.146855433838181781e-01;2.104584226693968496e-01;3.258466303136473563e-01
4.944189620154899600e-01;-5.286894018434873388e-02;4.497903172335416810e-01
1.679955045277087944e+00;-1.179971357909566088e-01;1.005940248323417219e+00
1.107987258637178396e+00;-6.629780306814323509e-01;9.564288460821885884e-01
-1.162170847855787503e+00;-1.699870852042818736e+00;8.854720865963580101e-01
-4.352517402164082228e-01;1.168020670325175647e+00;9.514726339827035417e-01
-3.834548744431924838e-01;6.140024494330025284e-01;6.770239357972610561e-01
1.439751713676988842e+00;-1.962958310239190762e+00;6.483013849316343613e-01
1.406152688546159268e+00;-1.087783083554359376e+00;9.744136673844185914e-01
3.827835286744467602e-01;-3.272088807193243021e-01;5.072416825789013428e-01
-3.086074037125907665e-01;1.369139839231679812e+00;9.885363363486601163e-01
-5.607402690560348013e-01;1.577794302366955836e+00;9.992220963350496588e-01
1.917690336870239154e+00;-1.686206147877096218e+00;5.518168505276842550e-01
7.725434728062468004e-01;-1.145722306822268610e+00;9.747992673242531492e-01
8.131547742164557668e-01;-7.740269939852639780e-01;9.006540324193058611e-01
1.291723452674677031e+00;9.066398017255585806e-01;9.927951990267532834e-01
1.927942320014014221e+00;-2.796353832941198547e-01;9.160915651485002087e-01
-1.028173639874947476e-01;-1.660358060131825741e+00;1.013185028379303132e+00
-9.908000912956924644e-01;1.961083506427467871e+00;8.108553127309962028e-01
2.859607539551980437e-01;-1.823005701399633693e-01;3.573990954588193714e-01
-1.207893615864483738e+00;1.499817736982152372e+00;9.409586329655168502e-01
8.602260347633916560e-01;1.209758184720548524e+00;9.880744740501270496e-01
-7.331697152528469097e-01;1.164492961419917982e+00;9.788964978028307229e-01
-9.370148737047250265e-01;5.370639516466622077e-01;8.816664891048265895e-01
1.153414338481367096e+00;1.653734567196333938e+00;9.040164028826849218e-01
-1.659716963910433662e+00;1.630144498323443880e+00;7.356823775971390589e-01
-5.881585953834775893e-01;7.743652074898750293e-01;8.307647214998513663e-01
6.478507726858735438e-01;-8.678293167109059070e-01;8.884084604409532293e-01
5.369474093931172476e-01;1.633508374684569553e+00;9.961150678222810972e-01
2.603152288500512057e-01;-5.793002126206996394e-01;6.011826873548186123e-01
-1.972593041537366254e+00;-1.360817776478497443e+00;6.779984454591548859e-01
-7.966416183949291963e-01;3.241774017898713112e-02;6.817012795723542684e-01
-1.144930823980726320e+00;-3.835942622644541444e-01;9.344297794828254622e-01
-1.271546376952780832e+00;-1.366122320946095314e+00;9.529145597135796342e-01
3.131102173366944186e-01;-4.507110831426337505e-01;5.445682087070778943e-01
-9.319095248017528199e-01;-1.167299645743177017e+00;9.872978370520099078e-01
9.713965966639319660e-01;2.443455147924096238e-01;8.377737046814005550e-01
1.970257473235550449e+00;1.526662282372306834e+00;6.045228203944343903e-01
8.258646448575954757e-01;-5.574749609859259714e-01;8.416411848632000536e-01
-1.923136046003586230e+00;-1.905364483102843121e+00;4.089563853519039283e-01
1.875188010299057684e+00;-4.364840553228463982e-01;9.341530162158239170e-01
5.126465277444665070e-01;8.314668063811554433e-01;8.342403533485850398e-01
-1.318948008206504596e+00;2.909425693718330486e-01;9.740182471726899216e-01
-1.838353087903606298e+00;-1.981924111698453395e+00;4.196945214478898234e-01
-7.623461396076032237e-01;-2.327887389853775524e-01;7.107218312515916070e-01
6.728452700048186408e-01;1.218032749212232702e+00;9.834641054865691512e-01
-1.416219800204813417e+00;-5.379920137580249673e-01;9.997144998217456502e-01
-2.351625973298547834e-01;1.808762203328277529e+00;9.681865049981025484e-01
-1.608547571233710727e+00;-1.244389905386356077e-02;1.013433647303203733e+00
-1.448526891348948631e+00;-6.884343656375904175e-01;9.987696085190186368e-01
9.171897778154529668e-01;-1.733259315630398145e+00;9.282113092532638943e-01
-5.875487211955157107e-01;7.302536633672604971e-01;8.200992378866363008e-01
-9.956333805251946778e-01;-1.938257650380626806e+00;8.143685471584524160e-01
-1.103747839161984601e+00;-1.632871221787237204e+00;9.209270705868299878e-01
-2.286438157966843576e-01;-1.562026406785685939e+00;1.012132808928688954e+00
-1.903520880895476886e+00;2.852822864373849576e-01;9.339540464771015627e-01
-3.159108249813988856e-01;1.214246102377404046e+00;9.579475851040050172e-01
1.196069520435124378e+00;-1.450494057693928251e+00;9.501941565176275084e-01
1.807169887406775199e+00;1.100510032238350089e+00;8.584858561982795511e-01
-1.291988704412872835e+00;-6.507751964320691584e-01;9.901752982180123119e-01
1.234707204208860709e+00;1.177543152939982907e+00;9.827930288100742429e-01
2.514762676794384255e-01;-1.706353895506767859e+00;9.996180916054496768e-01
2.529689344487513480e-01;5.474992083926757402e-01;5.838197510173216420e-01
1.997758279179578711e+00;-2.554207741753287131e-01;8.809885684736959988e-01
5.154722486805916049e-01;1.322909814037688925e+00;9.911124769250190258e-01
1.561227538790724179e+00;1.601164149726524322e+00;7.926858721530504193e-01
-1.820646095444272028e+00;6.348757321867233294e-01;9.341190228386303529e-01
8.451677488791045079e-01;-7.030256039812843305e-01;8.935582044637773169e-01
-1.084310980672100300e+00;1.108375624351584321e+00;9.914487865045459314e-01
5.323042033504554738e-01;-3.039162492041418417e-01;5.911792311779910936e-01
-1.893509694754664352e+00;-1.879628600039582320e+00;4.515579573332264007e-01
-1.949751332498417256e-01;-9.532879082890248768e-01;8.172167571945971876e-01
1.678412392966266431e+00;-3.253676249032992907e-01;9.994497219195297433e-01
-7.494491578657522801e-01;1.854465798038545721e+00;9.070636324458296595e-01
1.633097176748735890e+00;-1.542699899631817306e+00;7.849793986834127102e-01
-9.472909797113655550e-01;7.370886191917596086e-01;9.334024217051722916e-01
1.095775922023043414e-01;2.048827194215645520e-01;2.444301374497665491e-01
-1.755935599752658227e+00;-1.173902252059397355e+00;8.558324614100417671e-01
-1.604647421523884177e+00;4.716759752526749061e-01;1.013820870746087843e+00
-1.484180369359235918e-01;4.998492881702336632e-01;4.940679553412615221e-01
4.972838124281113714e-01;8.544087637717572292e-01;8.404210763539534668e-01
-5.448792992610771435e-01;7.640333458147221535e-01;8.101292129798004504e-01
1.754655113638166064e+00;-4.568721535773629938e-01;9.729802128644738923e-01
-7.081387911507772692e-01;5.142199861898624214e-01;7.784277987825442002e-01
-1.088885538180066614e+00;-1.594344071111095662e+00;9.338379690596727567e-01
-1.412190024391947851e+00;-9.977410784227100926e-01;9.839170355351799513e-01
3.359678516520596681e-01;8.852805634453155825e-01;8.113546282381997043e-01
-1.954829436708929169e+00;-1.777804709867246036e+00;4.709286175854860979e-01
-1.796123422473513642e+00;-1.972856181270839837e+00;4.495591494469297622e-01
1.743005051618320866e+00;-2.936989276254808878e-01;9.863532953547424764e-01
6.881778700311382835e-01;-9.723356667408191711e-01;9.286293105575587070e-01
1.435800709761477112e+00;-1.897532347312790968e+00;6.955582728145255356e-01
7.006442089148468000e-03;-1.616630503038249511e+00;1.022970381028434517e+00
-1.907495865501033006e+00;1.897586176686516524e+00;4.218192490858226895e-01
-9.718216186950408009e-01;-1.475478932486670836e+00;9.752100177256682878e-01
1.361825705524918551e+00;-1.982908325998498533e+00;6.726847900769082900e-01
5.136039850123998995e-01;7.624697742693387070e-01;8.017901387722554674e-01
1.551980704523359123e-01;1.602728919050489864e+00;1.014882346887886477e+00
6.448320643809184460e-01;-1.781543654759460971e+00;9.519685074623632781e-01
4.702478193565990949e-01;-1.632122295205284956e-01;4.794171353910109956e-01
9.436648817232216047e-01;6.308807178911064462e-01;9.003290131125341045e-01
-1.113789195186516423e-01;1.160942647749762191e+00;9.136053806619099937e-01
1.270830502811022278e-01;-2.475100399124956496e-01;2.923007919970617152e-01
-1.944363324986710051e+00;-3.215794655067210073e-01;9.075289395696803929e-01
1.651736695755135376e+00;-9.069546974912507942e-01;9.516982899646690974e-01
2.377520015422525113e-01;8.928578490684855318e-01;7.915697920178182967e-01
1.246493358021702136e+00;-2.268621665604237947e-01;9.530924910333030686e-01
-7.589885326049339298e-02;1.012943507993243841e+00;8.358750721578479537e-01
-5.476398040458185790e-01;4.715343776661384823e-01;6.857187913064379803e-01
-1.192321454250791835e+00;5.664409302140964719e-01;9.673963000791860889e-01
-3.850666437712528811e-01;-1.840797880611641180e+00;9.524025260153999861e-01
-2.721886710924898978e-01;2.041010277573049869e-01;3.568357164283817995e-01
-1.439507994161921101e+00;-7.976503078526775425e-02;1.003109833854635813e+00
-3.839595616841395831e-01;-1.198648205983216197e+00;9.540783332716867848e-01
-4.574007088603782023e-02;1.609805208592846260e+00;1.016379502824572567e+00
-3.537057882875673798e-01;2.330239512078251529e-01;4.257309286006784599e-01
1.691452414559768691e-01;-1.758659176242404865e+00;9.925267127256772737e-01
1.179106926476737538e+00;1.960933762183482365e+00;7.562274734981115909e-01
-1.939409739581221981e+00;-2.046359645745599032e-01;9.120180510758317816e-01
-3.920599090633700712e-01;1.405413199755320974e+00;1.002318731633120352e+00
-9.180168666873975702e-01;-1.785587187846415791e+00;9.073173324633235781e-01
-5.274607970474929353e-01;4.167475682471146747e-01;6.384382268528777660e-01
1.228173819290146795e+00;-1.075745801949048897e+00;9.897667110152982284e-01
-1.660092234807359013e+00;-6.369971268060008462e-01;9.825713919685207243e-01
1.763599619897998405e+00;-6.673819475177156235e-02;9.901664236664476926e-01
-2.185550046281683478e-01;1.672131069131987502e+00;1.003407347964404339e+00
8.396951855321024283e-01;1.637416256902490375e+00;9.701339763375298464e-01
-1.706132070917642185e+00;-1.020930448585758210e+00;9.163512814514134242e-01
1.137036503888278816e+00;9.161536345871454934e-01;9.872812873940027822e-01
1.330257110614183169e+00;-1.337602868550184176e+00;9.474775808389503950e-01
-8.991824369063596833e-01;1.206048532595983325e+00;9.871269160219509065e-01
9.725495578045295630e-02;1.479398892890091410e+00;1.013633582718134196e+00
1.187938630496414127e+00;1.193777605378119500e+00;9.824064659137858868e-01
-1.726165815974359585e+00;-1.382629460641124908e+00;7.994274741925988526e-01
-4.272582566648526203e-01;-1.410133651307205582e+00;1.002637762098176122e+00
-2.631660413809804311e-01;-8.245966469177110625e-01;7.569941475300682177e-01
1.929281433286611946e+00;1.655865068437328169e+00;5.610167504727474608e-01
1.335947156498832999e+00;1.771328605794866284e+00;8.015109323396936158e-01
-7.220667726549936383e-01;-1.630355036207984831e+00;9.768015732924144601e-01
1.717620200204481584e-01;1.346730976280337000e+00;9.842085879307382879e-01
-1.752726946160659161e+00;6.468705869412754161e-01;9.590374749580765634e-01
-1.947851462293268998e+00;6.875484143153096639e-01;8.634461784629074987e-01
-1.561592029597953957e+00;1.443494429473811458e+00;8.560869123356485977e-01
1.146356376837467383e+00;-1.413774909705491911e+00;9.637118929996132399e-01
-1.387942084204318860e-02;4.200594915053601497e-01;3.720753796922501300e-01
1.923167448322528283e+00;-8.439424679950118247e-01;8.601765225111308588e-01
8.015464499710813762e-01;1.111651162492294009e+00;9.772369259527017293e-01
3.367438049236270992e-01;-8.297027148754390069e-01;7.831243145592088339e-01
5.385037942715795722e-01;-5.931493067180317880e-01;7.323782268524641204e-01
-6.387362888417680296e-01;9.847159830156897442e-01;9.172502254153006573e-01
-1.391356111611216750e+00;1.194397523165200869e+00;9.607112007090290451e-01
1.749564435888619762e-01;8.666969659173879847e-01;7.574427332197889440e-01
-8.293623829113148105e-01;-6.181173594103319680e-01;8.616850044585867563e-01
2.823280128840885972e-01;1.164710020201475960e+00;9.321720927375957144e-01
-2.483866177500084760e-01;-1.815945923065895862e-01;3.321231728683328166e-01
3.963376746908533477e-01;-1.345225077686968973e-01;4.123294925839535163e-01
-9.592767609544852192e-01;-2.295832682363574406e-01;8.275051584375699987e-01
5.076578013524413180e-01;1.575761094684265284e+00;1.001894828268843129e+00
1.648413042310168386e+00;7.083988853839944255e-01;9.726612999894379552e-01
1.267797431179727763e+00;-1.739230593292054650e+00;8.372246469147283099e-01
7.470237326794935129e-01;1.583291311901242615e-01;6.796369308733533066e-01
-1.660815939641163030e+00;1.564503506556405021e+00;7.652911309209723401e-01
6.657617503597679232e-02;1.634917433797767217e+00;1.015420771889131046e+00
-1.887271803993576746e+00;-7.506324832510351541e-01;8.940011491039493441e-01
-2.394695335313921092e-01;5.281357773863026850e-01;5.533748260596697000e-01
-9.584132511990008929e-01;-1.313363793756381792e+00;9.918468332306557000e-01
-3.407956526933926256e-01;-1.407349538691537560e+00;9.971204786119426400e-01
-9.113026969651012443e-01;-8.661240751190071308e-01;9.491939093915680026e-01
7.779420997176051955e-01;1.406266830062905093e+00;9.993155297406569604e-01
-3.791019995671760512e-01;5.530734386758080490e-01;6.367886875977761818e-01
-1.186693718904575423e+00;-5.947590371413351562e-01;9.690477709650789917e-01
-1.306477892617204706e+00;-1.142355552377706029e+00;9.847529200641543801e-01
-6.280900348451012860e-02;-8.823778888209852234e-01;7.491464936825218413e-01
1.462015485087078570e+00;-7.776112847734601985e-01;9.930479822800051259e-01
8.731396885970732491e-01;-4.766344872041301528e-01;8.382700242143464875e-01
1.484254689764165303e+00;1.074422154466190715e+00;9.668117503085634779e-01
-5.239731474607878248e-01;1.424535963680629624e+00;9.992323794110314905e-01
-1.224710751816339815e+00;2.036165725508931601e-02;9.419063612809615016e-01
-1.711248255176983424e+00;-6.539609595460618152e-01;9.676642085649993508e-01
8.404890931793120856e-01;3.228945677110894863e-01;7.787863921473130446e-01
1.162209453540250959e+00;-1.840738854996739171e+00;8.196209709094189888e-01
1.070882892667555542e+00;3.851170653279050171e-01;9.077860183191799326e-01
-7.181395251727691331e-01;1.062056855483167528e+00;9.563269594219427905e-01
1.378949576083723372e-01;7.436317292327752071e-01;6.630439395292514471e-01
1.240594087696695880e+00;-1.568114039910530000e+00;9.101047295162946194e-01
6.737332560833224626e-01;9.339871580336129853e-01;9.140405754305299668e-01
1.954738316264647668e+00;2.747150364045856108e-01;9.090441677479270677e-01
-1.518076408314711134e+00;-1.637775812407666898e-01;1.008108301883984481e+00
6.654120662414872989e-01;-8.195013838192899414e-01;8.725676555535377688e-01
9.047405404271797735e-01;1.233365244482378831e+00;9.936365221671872305e-01
8.590340136392038417e-01;1.024199763043609934e+00;9.630294812236513957e-01
4.846797531496753741e-01;9.822285025731147812e-02;4.624671354691780589e-01
-1.576336174938524071e+00;-1.222890628413777936e+00;9.097535346931079347e-01
1.266936822813284902e+00;-1.923337235922067734e+00;7.426233691788651781e-01
-1.103947286801572059e+00;1.790617803183770729e+00;8.584994154661164112e-01
1.289300243591088968e+00;1.475637456287862470e+00;9.259813749776372171e-01
1.643162017343740011e+00;4.611906139987222986e-01;9.949957637700311830e-01
1.876006181939917639e-01;1.460287377576050538e+00;1.006357975604161403e+00
1.626505690933240711e+00;1.931223586820030036e-01;1.008784407283578988e+00
1.286367337347058992e+00;7.028969094355206337e-01;9.881046861518461011e-01
1.657904390533090133e+00;1.981125233431090038e+00;5.309276929060934291e-01
1.161292022821029946e+00;1.931420402624340227e+00;7.764758954179834527e-01
1.571443050096655636e+00;1.441208152103974793e+00;8.507523592530499279e-01
8.904728809717208371e-01;1.083132518629761343e-01;7.578635214607042370e-01
-1.561892550351906550e+00;7.983543332392835090e-01;9.803273491362879399e-01
-1.661702381735416179e+00;1.658224233276746062e-01;1.003145919267055319e+00
9.663110628252891132e-01;8.624678266372867164e-01;9.561727570379487950e-01
3.798535836349392625e-01;-9.722280094459061495e-01;8.651361967072750403e-01
6.189946225309190808e-01;-8.115123881418306873e-01;8.552088630366635469e-01
-1.469855004829379030e+00;1.303688175137964755e-01;9.988167427492744554e-01
-7.806860646543292148e-01;1.845534009356275096e+00;9.010862057855499874e-01
4.913921619126249141e-01;4.804773360542040628e-01;6.483433761241288451e-01
-1.026009148346003208e-01;-1.910412720397778763e+00;9.336304830627731866e-01
-1.251225400967996837e+00;1.751598187894938263e-01;9.492414240886885013e-01
3.017821970596799019e-01;-1.421429438204106166e+00;1.003479377888881974e+00
-1.566414742175256780e+00;8.374542505008251148e-01;9.873017362228152516e-01
1.790127668113338899e+00;1.320642608270183871e-02;9.893513933826133533e-01
-1.787764143765273150e+00;-1.497589668616726488e+00;7.332312602870524332e-01
1.766020913845689488e+00;5.119835964867669453e-01;9.686972117454620834e-01
1.802615594496786766e+00;-1.241609014276537248e+00;8.171359164326339464e-01
-1.339540393501520654e+00;6.248482220221056593e-01;9.947925965212132127e-01
1.296183548092587845e+00;-1.797614698680613632e+00;8.031139756290596177e-01
2.393872179320633009e-01;6.548862471057237400e-01;6.401140448151793061e-01
-1.559784806417121139e+00;-2.171693368353357911e-01;1.009840317167379320e+00
-4.872896669845405704e-01;-1.828340564092727050e+00;9.503322977549044648e-01
1.177337910205278781e+00;6.649624891287753137e-01;9.736619818807151772e-01
1.009212916485574318e+00;-1.633619761869654408e+00;9.374294814144896737e-01
-9.148599293713433056e-02;-5.108801080753684332e-01;4.781720351045888884e-01
6.037527471005081914e-01;1.545038696259926958e+00;1.003733632105935580e+00
-7.077934120856825828e-01;-3.172296487663297526e-01;7.055062657931291392e-01
-6.105538359021416284e-01;-6.565811463852795349e-01;7.910489834191739567e-01
-2.133998323492445337e-01;-6.880844076332794934e-01;6.555059041732264058e-01
-4.064823682831297802e-01;9.102189241881388782e-01;8.375878574240406271e-01
1.277121677110264475e+00;-1.344764735540238565e+00;9.549731923852647908e-01
1.077812325098836954e+00;1.444408520992938705e+00;9.671805553181490600e-01
-1.731079697040319942e+00;-5.827505387309344087e-01;9.727908882597841034e-01
-1.039708964859846763e+00;7.147503663949072994e-01;9.510709917196842333e-01
1.482840953269405571e+00;-3.013056614629920915e-01;1.003749110394777322e+00
9.061302020705346294e-01;6.674067628305588862e-01;8.982048019471914335e-01
-7.554508386769280825e-01;-5.961609672529322168e-02;6.592001678378575091e-01
